pozo,PROF,GR,RHOB,NPHI,DTC,RDEP,LITH,es_reservorio
15/9-13,1218.2,35.48,1.8354,0.4933,142.82,0.72,Sandstone,1
15/9-13,1218.35,35.13,1.8539,0.4572,143.08,0.718,Sandstone,1
15/9-13,1218.5,38.53,1.8795,0.4255,143.63,0.72,Sandstone,1
15/9-13,1218.66,36.95,1.9025,0.4053,143.84,0.73,Sandstone,1
15/9-13,1218.81,39.87,1.9118,0.4181,143.83,0.749,Sandstone,1
15/9-13,1218.96,40.78,1.9175,0.4647,143.78,0.774,Sandstone,1
15/9-13,1219.11,46.42,1.9196,0.5133,144.89,0.795,Sandstone,1
15/9-13,1219.26,47.42,1.9221,0.5527,146.57,0.814,Sandstone,1
15/9-13,1220.94,47.77,1.8458,0.4989,150.19,0.898,Sandstone,1
15/9-13,1221.09,46.38,1.8492,0.442,150.46,0.899,Sandstone,1
15/9-13,1221.24,46.31,1.8773,0.4164,150.46,0.915,Sandstone,1
15/9-13,1221.39,51.07,1.9115,0.4246,150.78,0.931,Sandstone,1
15/9-13,1221.54,50.43,1.9261,0.4611,151.05,0.937,Sandstone,1
15/9-13,1221.7,53.89,1.9083,0.5121,151.02,0.941,Sandstone,1
15/9-13,1221.85,48.91,1.8763,0.5349,150.89,0.954,Sandstone,1
15/9-13,1223.06,49.81,1.7801,0.5107,156.37,1.073,Sandstone,1
15/9-13,1223.22,48.78,1.7959,0.5032,156.21,1.086,Sandstone,1
15/9-13,1223.37,46.88,1.8044,0.4914,154.6,1.09,Sandstone,1
15/9-13,1223.52,53.6,1.7834,0.523,152.85,1.085,Sandstone,1
15/9-13,1223.67,57.43,1.7413,0.5547,151.44,1.096,Sandstone,1
15/9-13,1223.82,65.03,1.7193,0.6109,150.85,1.12,Shale,0
15/9-13,1226.41,71.4,1.7776,0.5212,150.37,1.226,Shale,0
15/9-13,1226.56,73.57,1.7964,0.5546,153.87,1.225,Shale,0
15/9-13,1226.71,70.53,1.8221,0.5547,155.8,1.229,Shale,0
15/9-13,1226.86,66.38,1.8349,0.5346,154.79,1.236,Shale,0
15/9-13,1227.02,67.88,1.8299,0.526,154.02,1.247,Shale,0
15/9-13,1227.17,70.83,1.8176,0.5201,152.5,1.247,Shale,0
15/9-13,1227.32,73.46,1.8008,0.5334,151.09,1.25,Shale,0
15/9-13,1227.47,66.8,1.7817,0.5178,149.04,1.256,Shale,0
15/9-13,1227.62,64.83,1.7535,0.4978,148.0,1.262,Shale,0
15/9-13,1227.78,66.71,1.7336,0.5042,145.42,1.262,Shale,0
15/9-13,1227.93,71.38,1.7269,0.5165,143.31,1.253,Shale,0
15/9-13,1228.08,70.68,1.7349,0.5416,143.75,1.233,Shale,0
15/9-13,1228.23,64.84,1.7399,0.5388,145.15,1.217,Shale,0
15/9-13,1228.38,64.21,1.7341,0.5617,148.32,1.208,Shale,0
15/9-13,1228.54,66.89,1.7123,0.6248,149.54,1.195,Shale,0
15/9-13,1228.69,67.88,1.7146,0.6365,151.34,1.182,Shale,0
15/9-13,1228.84,67.12,1.7285,0.6081,151.68,1.175,Shale,0
15/9-13,1228.99,64.5,1.7726,0.5311,151.46,1.167,Shale,0
15/9-13,1229.14,68.38,1.8197,0.4907,151.98,1.165,Shale,0
15/9-13,1229.3,74.42,1.8476,0.4816,150.11,1.182,Shale,0
15/9-13,1229.45,78.97,1.8493,0.4935,148.82,1.206,Shale,0
15/9-13,1229.6,82.13,1.837,0.4958,147.59,1.239,Shale,0
15/9-13,1229.75,86.34,1.832,0.4935,146.21,1.271,Shale,0
15/9-13,1229.9,92.07,1.8409,0.4862,145.32,1.291,Shale,0
15/9-13,1230.06,98.5,1.8326,0.4883,145.5,1.324,Shale,0
15/9-13,1230.21,96.5,1.7994,0.5084,145.13,1.356,Shale,0
15/9-13,1230.36,88.25,1.7586,0.5424,146.01,1.379,Shale,0
15/9-13,1230.51,82.51,1.7248,0.6034,147.58,1.403,Shale,0
15/9-13,1230.66,77.77,1.7052,0.627,147.02,1.419,Shale,0
15/9-13,1230.82,77.2,1.6944,0.6272,147.97,1.42,Shale,0
15/9-13,1230.97,72.36,1.6832,0.6236,147.73,1.412,Shale,0
15/9-13,1231.12,69.52,1.6758,0.6274,147.16,1.402,Shale,0
15/9-13,1231.27,69.19,1.6909,0.6068,147.92,1.393,Shale,0
15/9-13,1231.42,70.24,1.7231,0.5683,149.23,1.383,Shale,0
15/9-13,1231.58,74.81,1.7552,0.5182,152.17,1.41,Shale,0
15/9-13,1231.73,79.35,1.7698,0.514,153.93,1.423,Shale,0
15/9-13,1231.88,80.92,1.7752,0.5157,153.61,1.424,Shale,0
15/9-13,1232.03,79.36,1.7691,0.5547,152.06,1.424,Shale,0
15/9-13,1232.18,76.39,1.7557,0.5813,150.48,1.416,Shale,0
15/9-13,1232.34,74.69,1.7462,0.5833,151.93,1.398,Shale,0
15/9-13,1232.49,76.08,1.7491,0.5684,153.51,1.39,Shale,0
15/9-13,1232.64,79.46,1.7587,0.5546,155.25,1.373,Shale,0
15/9-13,1232.79,78.1,1.7666,0.5845,156.89,1.335,Shale,0
15/9-13,1232.94,73.39,1.7732,0.5908,158.84,1.301,Shale,0
15/9-13,1233.1,67.95,1.7699,0.5743,159.65,1.279,Shale,0
15/9-13,1233.25,73.35,1.7544,0.5216,160.31,1.249,Shale,0
15/9-13,1233.4,71.22,1.7411,0.5132,160.36,1.222,Shale,0
15/9-13,1233.55,68.88,1.7367,0.5117,159.29,1.195,Shale,0
15/9-13,1233.7,62.88,1.7524,0.527,158.24,1.175,Shale,0
15/9-13,1233.86,65.85,1.7809,0.5239,158.25,1.173,Shale,0
15/9-13,1234.01,65.88,1.8064,0.5464,158.32,1.177,Shale,0
15/9-13,1234.16,67.59,1.8239,0.5609,158.97,1.179,Shale,0
15/9-13,1234.31,66.15,1.8347,0.5538,159.57,1.181,Shale,0
15/9-13,1234.46,66.81,1.8466,0.5287,156.81,1.181,Shale,0
15/9-13,1234.62,66.84,1.8544,0.5221,154.62,1.181,Shale,0
15/9-13,1234.77,69.52,1.8661,0.5172,152.42,1.186,Shale,0
15/9-13,1234.92,69.75,1.8704,0.491,152.51,1.194,Shale,0
15/9-13,1235.07,70.57,1.8727,0.4508,152.49,1.2,Shale,0
15/9-13,1235.22,68.79,1.8629,0.4545,153.15,1.208,Shale,0
15/9-13,1235.38,69.15,1.8569,0.5089,152.4,1.212,Shale,0
15/9-13,1235.53,66.65,1.854,0.562,152.34,1.216,Shale,0
15/9-13,1235.68,67.29,1.8546,0.599,151.63,1.222,Shale,0
15/9-13,1235.83,70.87,1.8487,0.5907,150.96,1.228,Shale,0
15/9-13,1235.98,69.09,1.8405,0.5638,149.64,1.232,Shale,0
15/9-13,1236.14,66.13,1.8373,0.5204,149.32,1.23,Shale,0
15/9-13,1237.35,69.47,1.8268,0.496,149.42,1.208,Shale,0
15/9-13,1237.5,68.51,1.8404,0.5066,149.28,1.203,Shale,0
15/9-13,1237.66,68.91,1.8491,0.5371,149.04,1.197,Shale,0
15/9-13,1237.81,67.26,1.8506,0.542,150.51,1.193,Shale,0
15/9-13,1237.96,62.65,1.8486,0.5389,150.77,1.189,Shale,0
15/9-13,1238.11,62.73,1.8515,0.5019,151.43,1.186,Shale,0
15/9-13,1238.26,68.28,1.8578,0.4732,150.99,1.186,Shale,0
15/9-13,1238.42,74.62,1.8679,0.4515,151.22,1.184,Shale,0
15/9-13,1238.57,74.91,1.8799,0.4698,151.35,1.181,Shale,0
15/9-13,1238.72,68.79,1.8898,0.4922,149.2,1.184,Shale,0
15/9-13,1238.87,67.29,1.8855,0.513,149.42,1.187,Shale,0
15/9-13,1239.02,66.62,1.8714,0.5161,149.39,1.192,Shale,0
15/9-13,1239.18,67.79,1.8567,0.5365,148.61,1.204,Shale,0
15/9-13,1239.33,66.98,1.8414,0.5673,149.08,1.214,Shale,0
15/9-13,1239.48,64.83,1.8275,0.5748,149.56,1.226,Shale,0
15/9-13,1239.63,62.8,1.8125,0.5543,150.25,1.235,Shale,0
15/9-13,1240.7,66.94,1.8759,0.5463,151.1,1.221,Shale,0
15/9-13,1240.85,69.13,1.872,0.5763,152.06,1.212,Shale,0
15/9-13,1241.0,65.96,1.8607,0.5709,153.48,1.207,Shale,0
15/9-13,1241.15,61.45,1.8435,0.5278,154.31,1.202,Shale,0
15/9-13,1241.3,58.73,1.8302,0.5044,154.9,1.193,Shale,0
15/9-13,1241.46,60.05,1.8243,0.5095,155.5,1.182,Shale,0
15/9-13,1241.61,61.21,1.8276,0.5425,156.33,1.175,Shale,0
15/9-13,1241.76,59.26,1.8325,0.5539,155.63,1.172,Shale,0
15/9-13,1241.91,57.79,1.8334,0.5419,155.62,1.179,Shale,0
15/9-13,1242.06,60.33,1.8345,0.5031,154.1,1.195,Shale,0
15/9-13,1242.22,66.12,1.8394,0.4454,153.72,1.204,Shale,0
15/9-13,1242.37,65.61,1.8439,0.4236,153.02,1.205,Shale,0
15/9-13,1242.52,61.75,1.8501,0.4762,151.61,1.205,Shale,0
15/9-13,1242.67,57.1,1.8576,0.5481,150.76,1.209,Shale,0
15/9-13,1242.82,55.25,1.8657,0.5693,150.97,1.216,Shale,0
15/9-13,1242.98,60.49,1.8666,0.5243,150.16,1.23,Shale,0
15/9-13,1243.43,64.9,1.8452,0.5649,151.86,1.256,Shale,0
15/9-13,1243.58,65.2,1.852,0.5441,154.32,1.257,Shale,0
15/9-13,1243.74,63.24,1.8677,0.5023,155.57,1.256,Shale,0
15/9-13,1243.89,61.28,1.8812,0.4764,155.62,1.254,Shale,0
15/9-13,1244.04,60.42,1.8822,0.4922,155.85,1.254,Shale,0
15/9-13,1244.19,64.01,1.8754,0.5233,155.41,1.262,Shale,0
15/9-13,1244.34,66.06,1.8732,0.5503,156.74,1.273,Shale,0
15/9-13,1244.5,68.53,1.8784,0.5551,155.81,1.279,Shale,0
15/9-13,1244.65,68.8,1.8837,0.5517,154.28,1.28,Shale,0
15/9-13,1244.8,69.67,1.8881,0.5732,153.08,1.273,Shale,0
15/9-13,1244.95,67.83,1.8892,0.5984,153.44,1.264,Shale,0
15/9-13,1245.1,65.89,1.8865,0.6069,154.26,1.26,Shale,0
15/9-13,1245.26,64.87,1.8783,0.5782,155.97,1.266,Shale,0
15/9-13,1245.41,63.87,1.8759,0.5324,157.98,1.266,Shale,0
15/9-13,1245.56,61.53,1.888,0.5079,158.23,1.258,Shale,0
15/9-13,1246.32,67.24,1.8734,0.6001,157.81,1.181,Shale,0
15/9-13,1246.47,66.27,1.8605,0.5999,158.75,1.174,Shale,0
15/9-13,1246.62,65.31,1.8578,0.6062,159.06,1.177,Shale,0
15/9-13,1246.78,64.04,1.8624,0.5882,158.87,1.188,Shale,0
15/9-13,1246.93,67.03,1.8743,0.5526,158.3,1.195,Shale,0
15/9-13,1247.08,67.79,1.8834,0.5327,155.36,1.203,Shale,0
15/9-13,1247.23,66.47,1.8867,0.5464,152.68,1.21,Shale,0
15/9-13,1247.38,65.64,1.8884,0.5452,149.64,1.215,Shale,0
15/9-13,1247.54,65.21,1.8926,0.5524,148.99,1.221,Shale,0
15/9-13,1247.69,64.88,1.8961,0.5674,148.1,1.227,Shale,0
15/9-13,1247.84,67.34,1.897,0.5748,149.15,1.229,Shale,0
15/9-13,1247.99,72.31,1.893,0.5518,149.09,1.226,Shale,0
15/9-13,1248.14,75.86,1.8854,0.516,149.59,1.216,Shale,0
15/9-13,1248.3,73.71,1.8808,0.5141,150.4,1.2,Shale,0
15/9-13,1248.45,72.93,1.8791,0.5344,150.81,1.189,Shale,0
15/9-13,1248.6,74.92,1.879,0.5715,150.54,1.184,Shale,0
15/9-13,1248.75,74.1,1.8738,0.5986,150.29,1.185,Shale,0
15/9-13,1248.9,70.87,1.8707,0.586,150.57,1.194,Shale,0
15/9-13,1249.06,66.23,1.8766,0.5553,150.72,1.204,Shale,0
15/9-13,1249.21,65.06,1.8904,0.5417,150.12,1.214,Shale,0
15/9-13,1249.36,65.56,1.9022,0.5507,150.02,1.228,Shale,0
15/9-13,1249.51,65.05,1.9064,0.5392,148.29,1.242,Shale,0
15/9-13,1249.66,64.56,1.9063,0.5145,146.87,1.253,Shale,0
15/9-13,1249.82,65.16,1.9044,0.5267,146.48,1.256,Shale,0
15/9-13,1249.97,66.6,1.8987,0.5612,144.52,1.25,Shale,0
15/9-13,1250.12,66.28,1.8851,0.5687,144.68,1.24,Shale,0
15/9-13,1250.27,64.59,1.8622,0.56,146.28,1.229,Shale,0
15/9-13,1250.42,64.32,1.8268,0.5618,148.07,1.222,Shale,0
15/9-13,1251.34,69.13,1.8763,0.5308,148.12,1.234,Shale,0
15/9-13,1251.49,68.15,1.8867,0.5117,145.93,1.243,Shale,0
15/9-13,1251.64,70.28,1.8973,0.4915,144.61,1.256,Shale,0
15/9-13,1251.79,72.07,1.902,0.4736,144.42,1.275,Shale,0
15/9-13,1251.94,71.04,1.8998,0.4703,145.68,1.297,Shale,0
15/9-13,1252.1,68.64,1.8998,0.4724,146.26,1.324,Shale,0
15/9-13,1252.25,67.66,1.9066,0.4926,148.35,1.345,Shale,0
15/9-13,1252.4,69.08,1.917,0.5147,149.41,1.35,Shale,0
15/9-13,1252.55,71.58,1.9245,0.537,148.3,1.338,Shale,0
15/9-13,1252.7,72.05,1.9246,0.5752,147.04,1.317,Shale,0
15/9-13,1252.86,71.51,1.9205,0.6015,146.61,1.296,Shale,0
15/9-13,1253.01,70.55,1.9213,0.6086,146.94,1.284,Shale,0
15/9-13,1253.16,71.02,1.9263,0.5747,147.51,1.278,Shale,0
15/9-13,1253.31,72.27,1.9279,0.5296,149.52,1.272,Shale,0
15/9-13,1253.46,73.4,1.9297,0.5241,150.3,1.263,Shale,0
15/9-13,1253.62,75.22,1.9415,0.5381,149.91,1.249,Shale,0
15/9-13,1253.77,75.18,1.9648,0.523,149.5,1.234,Shale,0
15/9-13,1253.92,74.88,1.9844,0.4811,148.68,1.227,Shale,0
15/9-13,1254.07,73.88,1.9852,0.4567,148.1,1.236,Shale,0
15/9-13,1254.22,71.54,1.9736,0.4778,147.53,1.254,Shale,0
15/9-13,1254.38,69.51,1.9604,0.5076,146.94,1.268,Shale,0
15/9-13,1254.53,67.64,1.9544,0.5117,147.08,1.275,Shale,0
15/9-13,1254.68,68.85,1.9565,0.5013,147.07,1.276,Shale,0
15/9-13,1254.83,69.43,1.958,0.4984,149.05,1.276,Shale,0
15/9-13,1254.98,68.74,1.9533,0.5032,150.3,1.278,Shale,0
15/9-13,1255.14,67.87,1.9409,0.505,150.68,1.279,Shale,0
15/9-13,1255.29,67.41,1.9248,0.5035,151.28,1.277,Shale,0
15/9-13,1255.44,67.18,1.9111,0.5062,151.27,1.274,Shale,0
15/9-13,1255.59,62.97,1.907,0.5201,150.95,1.271,Shale,0
15/9-13,1256.5,67.96,1.9244,0.4866,144.13,1.304,Shale,0
15/9-13,1256.66,67.91,1.9178,0.4985,144.11,1.304,Shale,0
15/9-13,1256.81,71.19,1.9151,0.5044,144.35,1.306,Shale,0
15/9-13,1256.96,71.56,1.9187,0.5232,145.37,1.3,Shale,0
15/9-13,1257.11,68.41,1.9229,0.5396,145.99,1.285,Shale,0
15/9-13,1257.26,68.05,1.9229,0.5256,146.6,1.264,Shale,0
15/9-13,1257.42,69.98,1.9156,0.499,146.89,1.243,Shale,0
15/9-13,1257.57,72.62,1.9111,0.4773,147.01,1.228,Shale,0
15/9-13,1257.72,71.18,1.9196,0.4865,147.13,1.22,Shale,0
15/9-13,1257.87,69.36,1.9365,0.4995,147.24,1.22,Shale,0
15/9-13,1258.02,68.06,1.9477,0.4936,147.45,1.222,Shale,0
15/9-13,1258.18,67.5,1.9448,0.4781,146.67,1.226,Shale,0
15/9-13,1258.33,66.19,1.9359,0.4826,146.24,1.231,Shale,0
15/9-13,1258.48,66.25,1.9278,0.4916,145.37,1.234,Shale,0
15/9-13,1258.63,66.37,1.9189,0.49,145.14,1.238,Shale,0
15/9-13,1258.78,66.85,1.9041,0.4995,145.32,1.242,Shale,0
15/9-13,1258.94,65.91,1.8842,0.5454,146.36,1.245,Shale,0
15/9-13,1259.09,65.48,1.8676,0.5935,148.2,1.247,Shale,0
15/9-13,1259.24,65.59,1.8632,0.6263,148.42,1.244,Shale,0
15/9-13,1259.39,64.89,1.8715,0.6313,149.38,1.233,Shale,0
15/9-13,1259.54,66.74,1.8867,0.6107,149.41,1.22,Shale,0
15/9-13,1259.7,69.22,1.8985,0.5786,149.19,1.213,Shale,0
15/9-13,1259.85,70.12,1.9007,0.5342,150.56,1.207,Shale,0
15/9-13,1260.0,67.43,1.8971,0.5018,150.97,1.2,Shale,0
15/9-13,1260.15,67.82,1.8907,0.4932,150.05,1.196,Shale,0
15/9-13,1260.3,71.61,1.8903,0.5032,149.02,1.195,Shale,0
15/9-13,1260.46,76.05,1.8962,0.514,149.66,1.2,Shale,0
15/9-13,1260.61,77.27,1.9055,0.5184,150.06,1.209,Shale,0
15/9-13,1260.76,76.85,1.91,0.519,149.78,1.218,Shale,0
15/9-13,1260.91,76.29,1.9087,0.5405,149.43,1.219,Shale,0
15/9-13,1261.06,74.84,1.9044,0.5406,148.68,1.217,Shale,0
15/9-13,1261.22,71.84,1.9021,0.5156,148.59,1.213,Shale,0
15/9-13,1261.37,73.31,1.9012,0.4983,148.55,1.213,Shale,0
15/9-13,1261.52,74.01,1.9023,0.4829,148.7,1.219,Shale,0
15/9-13,1261.67,73.44,1.9021,0.495,149.83,1.233,Shale,0
15/9-13,1261.82,71.54,1.9022,0.496,150.15,1.246,Shale,0
15/9-13,1261.98,72.87,1.9069,0.5013,149.91,1.251,Shale,0
15/9-13,1262.13,77.29,1.9131,0.501,149.73,1.241,Shale,0
15/9-13,1262.28,77.62,1.917,0.5081,149.44,1.213,Shale,0
15/9-13,1262.43,77.06,1.9202,0.518,149.68,1.18,Shale,0
15/9-13,1262.58,71.84,1.9257,0.5317,150.73,1.16,Shale,0
15/9-13,1262.74,65.5,1.9309,0.5384,153.98,1.161,Shale,0
15/9-13,1262.89,62.97,1.9273,0.5316,157.79,1.185,Shale,0
15/9-13,1263.04,66.03,1.9192,0.5141,159.45,1.217,Shale,0
15/9-13,1263.19,71.01,1.907,0.504,158.72,1.235,Shale,0
15/9-13,1263.34,71.81,1.8907,0.5427,155.4,1.231,Shale,0
15/9-13,1263.5,72.42,1.8726,0.5936,149.83,1.227,Shale,0
15/9-13,1263.65,73.5,1.8578,0.6053,144.62,1.24,Shale,0
15/9-13,1263.8,71.01,1.8557,0.5694,141.85,1.268,Shale,0
15/9-13,1263.95,68.39,1.8604,0.5293,143.51,1.301,Shale,0
15/9-13,1264.1,66.08,1.8733,0.5416,148.76,1.332,Shale,0
15/9-13,1264.26,66.95,1.8868,0.5527,153.65,1.346,Shale,0
15/9-13,1264.41,69.34,1.9012,0.5347,155.12,1.334,Shale,0
15/9-13,1264.56,70.54,1.9129,0.4832,154.75,1.307,Shale,0
15/9-13,1264.71,69.39,1.9216,0.4563,154.69,1.289,Shale,0
15/9-13,1264.86,64.64,1.9262,0.4706,154.01,1.278,Shale,0
15/9-13,1266.84,68.42,1.8894,0.5187,155.26,1.214,Shale,0
15/9-13,1266.99,68.01,1.9037,0.4973,156.69,1.212,Shale,0
15/9-13,1267.14,64.88,1.921,0.4681,157.11,1.206,Shale,0
15/9-13,1267.3,63.36,1.9389,0.4549,157.25,1.202,Shale,0
15/9-13,1267.45,66.07,1.9522,0.4588,156.04,1.196,Shale,0
15/9-13,1267.6,68.64,1.9641,0.4756,153.1,1.201,Shale,0
15/9-13,1267.75,70.49,1.9738,0.4995,151.63,1.214,Shale,0
15/9-13,1267.9,66.89,1.9783,0.4992,151.18,1.238,Shale,0
15/9-13,1268.06,63.75,1.9725,0.4858,150.54,1.254,Shale,0
15/9-13,1268.21,63.46,1.9679,0.4676,150.31,1.263,Shale,0
15/9-13,1268.36,67.63,1.967,0.4707,150.76,1.268,Shale,0
15/9-13,1268.51,70.05,1.9684,0.4981,151.97,1.262,Shale,0
15/9-13,1268.66,69.21,1.9678,0.5126,152.96,1.245,Shale,0
15/9-13,1268.82,67.99,1.9657,0.5055,153.36,1.236,Shale,0
15/9-13,1268.97,72.27,1.9645,0.4908,154.41,1.229,Shale,0
15/9-13,1269.12,74.45,1.9593,0.5223,155.14,1.223,Shale,0
15/9-13,1269.27,73.27,1.9512,0.5834,154.6,1.222,Shale,0
15/9-13,1269.42,67.87,1.9432,0.6017,153.34,1.219,Shale,0
15/9-13,1269.58,67.77,1.9366,0.5967,151.13,1.211,Shale,0
15/9-13,1269.73,70.03,1.9337,0.5652,149.54,1.209,Shale,0
15/9-13,1269.88,71.83,1.9307,0.5398,148.7,1.217,Shale,0
15/9-13,1270.03,70.89,1.9318,0.4978,147.87,1.227,Shale,0
15/9-13,1270.18,68.02,1.9388,0.4834,146.39,1.239,Shale,0
15/9-13,1270.34,69.38,1.9532,0.5158,146.02,1.263,Shale,0
15/9-13,1270.49,66.55,1.9667,0.5434,147.39,1.289,Shale,0
15/9-13,1270.64,64.67,1.9729,0.5352,148.52,1.31,Shale,0
15/9-13,1272.77,75.25,1.9525,0.5443,153.88,1.37,Shale,0
15/9-13,1272.92,76.55,1.9645,0.5525,154.34,1.355,Shale,0
15/9-13,1273.07,78.68,1.98,0.5351,155.96,1.325,Shale,0
15/9-13,1273.22,79.51,1.9884,0.5111,157.64,1.304,Shale,0
15/9-13,1273.38,80.96,1.9853,0.4643,157.98,1.292,Shale,0
15/9-13,1273.53,81.83,1.9734,0.4274,157.04,1.284,Shale,0
15/9-13,1273.68,82.0,1.9659,0.4406,154.46,1.283,Shale,0
15/9-13,1273.83,78.51,1.969,0.4903,152.75,1.269,Shale,0
15/9-13,1273.98,75.05,1.9831,0.5402,151.56,1.255,Shale,0
15/9-13,1274.14,72.47,1.9886,0.529,150.51,1.249,Shale,0
15/9-13,1274.29,73.0,1.9898,0.4857,150.28,1.263,Shale,0
15/9-13,1274.44,69.35,1.9975,0.4447,149.99,1.286,Shale,0
15/9-13,1274.59,71.32,2.0115,0.4567,150.03,1.306,Shale,0
15/9-13,1274.74,74.14,2.0123,0.4957,150.03,1.311,Shale,0
15/9-13,1274.9,79.37,2.0021,0.5112,149.89,1.306,Shale,0
15/9-13,1275.05,78.24,1.9904,0.4798,150.53,1.303,Shale,0
15/9-13,1275.2,78.05,1.9869,0.4363,151.42,1.302,Shale,0
15/9-13,1275.35,74.56,1.9859,0.4487,153.73,1.315,Shale,0
15/9-13,1275.5,73.34,1.9846,0.4891,155.87,1.325,Shale,0
15/9-13,1275.66,71.44,1.9791,0.5141,156.42,1.324,Shale,0
15/9-13,1275.81,77.45,1.9761,0.4928,156.74,1.326,Shale,0
15/9-13,1275.96,76.48,1.9725,0.4755,156.62,1.327,Shale,0
15/9-13,1276.11,74.28,1.9702,0.4712,155.53,1.325,Shale,0
15/9-13,1276.26,69.17,1.9609,0.4807,154.55,1.325,Shale,0
15/9-13,1276.42,68.12,1.9572,0.5393,154.49,1.33,Shale,0
15/9-13,1276.57,72.78,1.956,0.5623,153.88,1.333,Shale,0
15/9-13,1276.72,75.47,1.9621,0.5478,154.55,1.331,Shale,0
15/9-13,1276.87,78.9,1.9753,0.5048,155.96,1.334,Shale,0
15/9-13,1277.02,79.46,1.9836,0.476,156.83,1.331,Shale,0
15/9-13,1277.18,77.51,1.9842,0.4922,156.74,1.332,Shale,0
15/9-13,1277.33,77.74,1.9724,0.4666,156.26,1.33,Shale,0
15/9-13,1277.48,74.07,1.9663,0.5143,156.21,1.332,Shale,0
15/9-13,1277.63,73.41,1.9618,0.5325,155.41,1.337,Shale,0
15/9-13,1277.78,72.02,1.9643,0.5348,153.82,1.346,Shale,0
15/9-13,1277.94,72.86,1.9735,0.4928,151.89,1.358,Shale,0
15/9-13,1278.09,72.91,1.9784,0.4625,150.16,1.367,Shale,0
15/9-13,1278.24,74.89,1.9757,0.477,150.25,1.365,Shale,0
15/9-13,1278.39,77.45,1.9615,0.4795,151.9,1.357,Shale,0
15/9-13,1278.54,79.71,1.9566,0.4803,153.7,1.347,Shale,0
15/9-13,1278.7,78.45,1.9598,0.4998,154.65,1.335,Shale,0
15/9-13,1278.85,78.03,1.97,0.4986,154.47,1.317,Shale,0
15/9-13,1279.0,79.96,1.9732,0.4991,152.71,1.291,Shale,0
15/9-13,1279.15,77.66,1.9708,0.4647,152.08,1.276,Shale,0
15/9-13,1279.3,76.78,1.962,0.4475,152.42,1.271,Shale,0
15/9-13,1279.46,69.02,1.96,0.4297,153.52,1.269,Shale,0
15/9-13,1279.61,73.22,1.9723,0.4213,153.84,1.263,Shale,0
15/9-13,1279.76,71.74,1.9935,0.4319,153.99,1.253,Shale,0
15/9-13,1279.91,73.53,1.9917,0.4438,154.04,1.246,Shale,0
15/9-13,1280.06,71.52,1.97,0.4813,153.32,1.256,Shale,0
15/9-13,1280.22,65.91,1.9443,0.4772,152.42,1.287,Shale,0
15/9-13,1280.37,63.78,1.9375,0.4698,150.4,1.305,Shale,0
15/9-13,1280.52,59.4,1.9379,0.4391,147.75,1.303,Shale,0
15/9-13,1284.17,71.53,1.907,0.5462,154.34,1.158,Shale,0
15/9-13,1284.32,71.01,1.8897,0.5366,154.23,1.136,Shale,0
15/9-13,1284.47,67.84,1.8865,0.5249,155.47,1.129,Shale,0
15/9-13,1284.62,70.06,1.8801,0.4769,154.07,1.133,Shale,0
15/9-13,1284.78,72.79,1.8742,0.4398,151.87,1.133,Shale,0
15/9-13,1284.93,74.5,1.8655,0.4653,150.5,1.138,Shale,0
15/9-13,1285.08,70.65,1.8534,0.4967,150.08,1.148,Shale,0
15/9-13,1285.23,67.98,1.8469,0.5479,150.27,1.153,Shale,0
15/9-13,1285.38,69.13,1.837,0.5776,151.93,1.169,Shale,0
15/9-13,1285.54,71.4,1.8341,0.5638,153.65,1.193,Shale,0
15/9-13,1285.69,71.68,1.838,0.5244,154.33,1.206,Shale,0
15/9-13,1285.84,75.58,1.8515,0.5296,154.65,1.212,Shale,0
15/9-13,1285.99,79.66,1.8605,0.5304,153.46,1.208,Shale,0
15/9-13,1286.14,80.52,1.8617,0.5403,150.28,1.203,Shale,0
15/9-13,1286.3,81.45,1.8546,0.479,147.69,1.208,Shale,0
15/9-13,1286.45,77.57,1.8533,0.4536,147.12,1.212,Shale,0
15/9-13,1286.6,81.94,1.8538,0.4586,147.63,1.22,Shale,0
15/9-13,1286.75,81.78,1.8547,0.4924,148.72,1.221,Shale,0
15/9-13,1286.9,82.33,1.8555,0.4823,150.06,1.215,Shale,0
15/9-13,1287.06,80.29,1.8591,0.4436,151.35,1.203,Shale,0
15/9-13,1287.21,78.39,1.8624,0.4521,150.94,1.194,Shale,0
15/9-13,1287.36,79.29,1.862,0.5152,152.71,1.183,Shale,0
15/9-13,1287.51,70.22,1.8572,0.5547,152.69,1.186,Shale,0
15/9-13,1287.66,74.03,1.854,0.5304,151.31,1.18,Shale,0
15/9-13,1287.82,75.81,1.8577,0.4967,150.64,1.181,Shale,0
15/9-13,1287.97,86.21,1.8638,0.5037,150.14,1.18,Shale,0
15/9-13,1288.12,86.96,1.8803,0.5225,149.71,1.176,Shale,0
15/9-13,1288.27,82.91,1.8949,0.5075,149.97,1.186,Shale,0
15/9-13,1288.42,80.07,1.9044,0.4884,150.11,1.204,Shale,0
15/9-13,1288.58,78.35,1.9026,0.5227,149.77,1.214,Shale,0
15/9-13,1288.73,78.58,1.8956,0.591,151.29,1.217,Shale,0
15/9-13,1288.88,80.64,1.891,0.6316,150.57,1.218,Shale,0
15/9-13,1289.03,77.02,1.8938,0.5762,148.34,1.206,Shale,0
15/9-13,1289.18,74.89,1.8979,0.496,149.55,1.195,Shale,0
